Date,historical,gold_garch,copper_garch,aluminum_garch,cocoa_garch,coffee_garch,cotton_garch,crude_oil_garch,natural_gas_garch
2017-08-21,0.07900682632822051,11.31292154239354,19.52203625075312,20.546860291556705,34.48961518221422,29.85764240320331,26.97046932400779,30.916427096143927,31.2943614532803
2017-08-22,0.08121613517872943,11.245841771166297,19.832238152260278,20.073878259996057,34.04978540630541,29.63804159395755,26.77560192805578,32.52686098503839,32.121189998277885
2017-08-23,0.08110144196986395,11.202760070717371,19.40679352896304,19.36635579434352,33.61824034277402,29.200490545906966,26.265757160964526,30.880773741417897,31.26545903470493
2017-08-24,0.08124769659516676,11.119388933991672,19.040265774154992,18.750545317220354,33.2467525310257,28.761506426757304,25.959761249578516,30.561608502184182,30.2744871949474
2017-08-25,0.07931036919417174,11.028403857906245,19.895636119179112,18.14035493136949,32.8779285794624,28.34172718939467,25.585293882256014,31.460633922708105,29.432183021783693
2017-08-28,0.08556024735247958,10.988176323626307,19.45297804725724,19.99168988835173,32.83922595966148,29.05256341525693,26.141611875668456,30.196104699445808,30.025197730494806
2017-08-29,0.08442239407364016,11.401436907173979,19.47965562309809,19.078558893992135,33.14177244921751,28.613774597996883,26.797601714698406,32.95466899764911,29.474853829386532
2017-08-30,0.08588613379440678,11.30642082219851,19.18417421801235,18.319148409636963,33.10457086833538,28.820067271610576,26.294792235057187,31.203391492361554,29.040607895367575
2017-08-31,0.08678655512324968,11.24543908689237,18.949910622781914,18.778675565162015,32.897160856692174,28.393066634741476,26.094010416166963,30.268672348481406,28.365277880648765
2017-09-01,0.08611068874281086,11.245428615052939,18.700755514961727,18.376561359526114,32.53998996442258,28.102672905671493,25.595032951210804,32.48793612634184,31.634904169119242
2017-09-05,0.08987294581754474,11.249515359483935,18.544129324544077,18.608470034120764,32.22777140515327,27.70463514109479,25.532383262497348,30.72175521934231,30.861156065682547
2017-09-06,0.09093846161630943,11.492080187391693,18.294716442798997,19.99670119031627,31.858803046004418,27.463301338579264,27.601674966177512,33.19164727133063,33.671092321517825
2017-09-07,0.09174466417219825,11.428647544525152,18.276942004282557,19.082739157613798,31.565576692113062,27.071624664673273,27.060512411446876,31.803302233903004,32.73847653445315
2017-09-08,0.09009438853957225,11.512739794723178,18.06262165606457,18.322614123947883,31.181612554436654,26.859960709782776,26.556964184001476,30.14099674845915,31.765634977468252
2017-09-11,0.09690101329529864,11.398076167438886,22.06495872877699,17.95084580057508,30.97841796114001,26.708536876426162,26.14209013052946,34.670653030242256,34.12526582581766
2017-09-12,0.09715793197551358,11.66846040867467,21.600112473549057,18.816497769827574,30.575478984976527,26.480815029474464,26.910802813112053,33.31974966133177,34.22793755384409
2017-09-13,0.09775228058088663,11.566320032376897,21.34672353161059,18.112164291939276,30.364445964978888,27.080906310655514,29.593573465332806,31.49177076916076,33.914013135307485
2017-09-14,0.09758676818821808,11.489062328072153,21.95650309861618,18.267080658864288,30.384440058787185,27.389996735818357,29.200161233145902,32.18984836952749,33.81827063726786
2017-09-15,0.09762780284649762,11.37623859193614,21.542488695971976,17.70371104865369,30.078651915175005,27.052045909730147,28.63331682023913,31.108043488160376,32.6516106681232
2017-09-18,0.1005677721511361,11.300403394638659,20.950010665249522,17.40430452891961,29.73570456892226,28.11386484141133,28.10210585140916,29.5018785269403,32.376231412550695
2017-09-19,0.10056743720559602,11.546035523892929,20.566538219462032,16.985413803166665,29.70877027503639,27.791637401480838,27.57080353277239,28.080832978643798,36.272687778393575
2017-09-20,0.10064530602787128,11.429991926526881,20.04690478593142,19.208675429376438,29.359652567217033,29.479483157334563,27.110032730130037,27.370718802379987,35.153367204548886
2017-09-21,0.10710289622154132,11.370322871328797,19.586472738761902,21.456532360650385,29.29716738544641,29.563497623262073,26.582758069645795,28.114348447430352,34.18056504861674
2017-09-22,0.10458833806179382,12.060775842924338,19.7735507233901,20.317960670518435,29.066313615564475,29.298976248335986,26.49287911150049,26.882365218029573,40.45896567273746
2017-09-25,0.10837405256118755,11.940206896239399,19.389540615000076,19.57229098194032,29.141463209053953,28.869667983025327,25.982741148502843,25.790953566942278,38.940781082601056
2017-09-26,0.11048644543923773,12.105640663392194,19.032518425991704,18.72943123366365,28.808126553720687,29.16301437971471,25.87554108001314,30.01772321210287,38.060119563785626
2017-09-27,0.11224488877751967,12.14075916733977,18.894511561473852,18.691913983450853,28.438279286467644,28.752106999190794,25.60592756508694,28.84259512289864,36.629737108038185
2017-09-28,0.1121206927005048,12.327713824865254,18.64956980844523,18.01307319167817,28.65075668606581,29.076940398084908,25.127460653646594,27.60294610487678,36.32959710036241
2017-09-29,0.11039404090938303,12.19540644245362,19.560848381898662,17.527120447839046,28.672731680498803,28.697611381997998,24.692863207366845,27.287707348559948,35.58708232823366
2017-10-02,0.11212122741194958,12.091707671756241,19.454574682940333,17.083263245505275,29.457242629080277,28.28257768889661,24.36423075886029,26.14490425363543,34.33690404319091
2017-10-03,0.11138619645588684,12.101116144605093,19.063504870099866,17.143518144367423,29.08986215954207,27.934147663424596,24.283701182085135,28.142608622054368,36.27103949745286
2017-10-04,0.11092966344074479,11.972985801457014,18.75068294821791,17.269217135218344,29.268306531606356,27.835982613406223,23.839176707293014,26.980377416225632,35.12975680632278
2017-10-05,0.1107534231609113,11.851402866722365,18.452582717956798,18.60644063881499,28.896972418704348,27.440691437572994,24.118204336256987,26.439065656649518,34.570732659987755
2017-10-06,0.11079828888172066,11.755707009451081,21.400176457092723,18.021121130328297,28.53260526309581,27.467581413876133,23.814867690250995,26.848820410010077,33.46313302053115
2017-10-09,0.11252596215346344,11.637286085322812,20.912558766213394,17.95951807270605,28.16595561710287,27.824592407102937,23.51567091638971,31.194897012439398,33.82140156004735
2017-10-10,0.10727416368603071,11.694930496814727,20.35561638376807,17.70370390083024,29.553916123579135,27.501088933319153,23.094105979719295,29.715538440422588,33.04047519704679
2017-10-11,0.10725967551545129,11.70243373192333,20.18148025305605,17.18530032618504,29.551050048925614,27.107475333697344,22.88291900127135,31.899087825556876,33.20627272673297
2017-10-12,0.10845483382389996,11.62652560578894,20.172642451099172,16.761165136938207,29.889881857886,28.434424838080485,22.50588911234497,30.434647890291732,32.04203827909385
2017-10-13,0.10853294505372892,11.600156994223031,19.917087601734018,16.415698713844105,29.519214108027608,28.029272860294743,22.522500383391197,30.077503752597195,34.73818483487501
2017-10-16,0.10669530955467384,11.591987447878036,19.548731496197874,16.13540213346822,29.1417257443967,27.617577521716576,22.406973697216245,29.988050003751233,33.51495326078941
2017-10-17,0.10669034981965975,11.480414579543373,23.091989337348988,15.908740964879833,29.303054597982452,27.97128074042777,22.629351109330557,28.813510323387202,33.52503177458818
2017-10-18,0.10646480843627215,11.878415483970093,22.94087290565862,16.72202228793603,29.03027697479124,27.576157076004264,22.253835741658307,27.47596883851793,32.41681990087683
2017-10-19,0.10446870614883998,11.77244366706161,22.270359042118002,17.077073056783366,28.65763031500292,27.18163059998258,21.880562459292882,26.330835428805976,36.026096585973185
2017-10-20,0.10564555163609,11.729540685211544,21.60832387478354,18.451238289102665,29.89600086784175,27.458376399710115,21.566755721308574,26.773715465996705,34.818337694993474
2017-10-23,0.10187704425690597,11.775132764766278,20.975130729670184,17.800267906521754,29.52459155339433,27.332272450118783,21.310935951304586,25.730124378929865,34.19699359327927
2017-10-24,0.10186710161481012,11.652403511643243,20.587013242039834,17.264522640372032,29.20042891867433,27.0325529235599,24.743594232473214,25.141887286839538,35.04711611580225
2017-10-25,0.10177554745984273,11.548774199632986,20.11753854304111,16.825850409097946,29.27294998592832,26.801792690181884,24.301582798306566,24.93981142051531,33.907536963275895
2017-10-26,0.10296586704910418,11.432469454331805,19.742985684579274,16.468292520719192,28.90445626247226,26.517760646652995,23.88305378219465,24.358754744659123,33.94594853166728
2017-10-27,0.10324413090725089,11.479735729569187,19.32599927503397,16.178008905457833,29.140266092904866,26.179722616520724,24.044768982562292,24.016704836469803,33.11636016813177
2017-10-30,0.10055694866546298,11.37237438136693,21.114965129273955,15.943149685656403,28.808320149909164,26.275668477806775,23.604654639432955,26.696463933806516,39.6196524800725
2017-10-31,0.10146188204811184,11.313973226913488,20.557937417443338,15.811062217648313,28.43889880643831,25.980787372232903,23.257706232270166,25.70916338225258,51.82085925083925
2017-11-01,0.10205554385746021,11.304727928848143,20.08428515652143,15.647355016324894,28.244309789447588,25.714626436454225,22.87948421953603,24.832179877082748,51.0177909141484
2017-11-02,0.09096206104032378,11.282593039241908,20.261769860484122,15.51580057024891,28.104531534333848,25.908968619405908,22.50064767369183,24.027989273584307,48.928174319277566
2017-11-03,0.09237023552042302,11.174421736873684,19.7779413978306,15.410273355762191,29.187188265197676,26.844396800778128,22.485542173288206,23.38557964945795,47.387939753736845
2017-11-06,0.09211180862256242,11.209261625906006,19.612677792782232,15.325748602337061,28.83018267629328,27.111603938163984,22.163801648822602,25.238961807823827,46.09433660129555
2017-11-07,0.09055566732217735,11.398763607999634,19.81935507064648,15.258127639747723,29.300590474120646,26.995173292714824,21.784570554641284,29.602471634480345,49.82102924442989
2017-11-08,0.08753073195013829,11.351529788688241,21.208846965786567,15.204082733313932,29.454172959833752,26.698756503734167,21.739328109808017,28.23695749324023,47.84589431455433
2017-11-09,0.08788262293396082,11.347848885598568,20.655230780849347,15.160922366207307,29.74557286965227,26.447070956173636,21.512796116511883,27.32010540714955,46.01633182666177
2017-11-10,0.09246528435956411,11.262785920625301,20.199659012116797,15.126476364453506,29.44664838214243,26.133620691994505,21.21683129318067,26.350745013660035,44.30340697747501
2017-11-13,0.09097552781560282,11.484475213098413,19.772399080461785,15.098999323824241,29.209267355178273,25.92445246569462,21.13845557530893,25.76283432232449,42.57663758620054
2017-11-14,0.09136986713432664,11.409335747708951,20.036553714397666,15.077090329386705,28.893805178351407,25.5878672788173,20.80494122298586,24.80324121192154,41.520581366951205
2017-11-15,0.0920416495264103,11.325354022252807,20.66006204797037,15.059626810002348,29.425422265134607,25.2981726937769,20.511248597941528,26.47473202175242,41.163429723611095
2017-11-16,0.09159563786409276,11.266041417376442,20.18493453649547,15.045710422215452,29.118855967260945,24.995737657124966,20.195336043493807,25.78046546280776,39.73588475727647
2017-11-17,0.10029273548991822,11.158566577655892,19.724291366339845,15.0346230231728,28.74550369938989,24.694153007308273,19.946347795430828,24.93630780695,38.47300110836114
2017-11-20,0.10937232398162307,11.644856282063728,19.443125298815097,15.025791010723674,28.38467524113311,25.36189565403704,19.78837740318253,27.841018940617417,37.580102904147914
2017-11-21,0.10850694032860546,12.314745336158309,19.36619043437017,15.01875654256273,28.52757377485125,25.142880922506436,20.72226265829115,27.110483678653832,37.04376366735686
2017-11-22,0.11064375754419847,12.243126915743213,19.468817206173924,15.01315437266519,28.244569608641992,24.93624507421419,20.50360199534701,26.912366104185875,36.009279819493116
2017-11-24,0.10987235393098481,12.282950550006296,19.103529847466465,15.008693250335979,27.955833383776845,24.69026573324822,20.187474493275957,28.203935629935334,35.60401604273078
2017-11-27,0.10947756236093997,12.19050335114477,19.13854158671147,15.005141009728085,27.630445920149523,24.406018814511235,20.911428722313985,28.284744840100664,42.8342466773296
2017-11-28,0.10946202078582584,12.134750922546054,19.255873938938425,15.002312634552673,27.857155457940955,24.188679769682036,20.57052911545298,28.36737418928811,45.18324130196239
2017-11-29,0.10643977796559169,12.002716016849478,20.469143506651136,15.000060715083968,27.605463769323535,24.320943452083572,21.82599939437384,27.131568729886343,48.969744763749354
2017-11-30,0.10813139642125422,12.153283138696281,20.35373924849731,15.090332830590823,27.935871435441587,24.542518262940337,22.31777719493245,27.00607337614029,49.49595664022542
2017-12-01,0.10769260437608513,12.163277511906525,19.863670960413604,15.070181711159314,28.267249590964276,25.44687974142295,22.034578516588066,25.892952961101052,53.09453191491677
2017-12-04,0.10601157417506313,12.078926296706838,19.748552047571252,15.054121057179216,27.92732650690323,25.29226286286774,21.708178053925085,26.4963325067633,51.171436022934806
2017-12-05,0.10984038321443419,11.98682568543159,19.32651260678153,15.041323656424245,28.028959291326156,25.05168535773554,21.41489197518988,27.072741993807757,50.55692270675553
2017-12-06,0.1097892612075707,12.151468579771247,26.614559752912083,15.031128450561164,29.383740565575657,24.82172575712861,21.057220794225163,25.96603969918035,49.86961269994348
2017-12-07,0.11353855930590133,12.01986886906398,25.55217869044032,15.023007574175843,29.117820368791577,24.6680867333288,20.720701085599007,30.317908866462286,47.84151203751537
2017-12-08,0.11225378004346616,12.201877565403466,24.514696780518324,15.016539781813215,28.98055592752562,26.235721077051547,20.796740848805374,29.62481471263144,53.128874058720434
2017-12-11,0.11205453424425524,12.109446979212578,23.64775566274341,15.01138908032072,28.62078317788617,25.89588991119913,20.585497585578466,28.87282250359434,50.943752150382714
2017-12-12,0.11144706248396459,11.9829625789267,23.19091417781394,15.00728758214644,28.452461680535674,25.871481652076454,20.509451587739928,28.12572539478395,49.70426548909561
2017-12-13,0.11209058105184584,11.90911221739124,22.4325640722739,15.004021768284579,28.79770375212501,26.010117972476028,20.182104912549256,28.3081063597163,54.332365325297644
2017-12-14,0.11267891025973734,11.864560458642234,22.039763069210245,15.001421497175484,28.5690972956535,26.102967390308603,20.522595278074146,27.665088423014637,52.4402384245098
2017-12-15,0.11266032079864531,11.861046526390203,21.4880545962414,14.999351219767846,28.202049846988142,25.76376621401922,20.800034887991004,26.75950166795997,50.59832199272138
2017-12-18,0.11282140801564249,11.736024161857067,22.24759772575513,14.997702963704336,27.93796031282859,26.03508229868289,20.593925457462568,25.760270733448692,50.2733050446195
2017-12-19,0.10857758507916179,11.721317579886463,21.59060567333498,14.996390734038101,28.257538779035833,26.00193556543496,20.503221534368805,24.86971475159022,53.50344066126677
2017-12-20,0.10875205035132025,11.605693002824708,20.966331975749576,14.995346046808663,27.933748771430906,26.83794491972146,20.187157920913272,24.157227202583428,52.158847989811484
2017-12-21,0.10712835699673079,11.536438006101514,21.097653546162345,14.994514367755604,27.69011137087088,26.678986028573338,20.054140254175415,24.107078850968396,51.00664367509783
2017-12-22,0.10845699298325212,11.422103181190408,20.70075836591422,14.99385227368008,27.54582858245906,26.40787470754789,21.752882331160027,23.465486052829256,49.45848392033897
2017-12-26,0.10598607044026354,11.422509076473672,20.30302121488688,14.993325190412111,30.588188038516236,26.449889571064382,21.38464497900152,22.817241402428746,48.96021760107298
2017-12-27,0.10562472033208704,11.4390011126249,20.41652189251748,14.99290559063707,30.918171976803254,26.455504954003025,21.112285950650687,26.296879575738334,47.18832879343185
2017-12-28,0.10637102708507108,11.338393344493392,19.913847778598388,14.992571558334088,30.544664560907393,26.67003601008356,21.633968368652198,25.526016446762178,48.165027259249314
2017-12-29,0.1087224078092011,11.312275884755227,19.759577452081817,15.02660837507184,30.776284074886664,26.314719517555684,21.277935185719695,24.638037411790197,54.64733830962975
2018-01-02,0.10963734896969111,11.454012777576052,19.351040833363506,15.019407516743335,30.498758292495264,26.168387339040333,20.93600614822461,24.352609083103015,52.7143013798932
2018-01-03,0.10213316517724007,11.428433466941595,19.19034876180124,15.013672778654717,30.68816706878612,27.416231216451813,21.128710425787443,23.595075787797562,52.98329964221214
2018-01-04,0.08855990047080153,11.324165159894385,18.97792260415177,15.009106053398874,30.562365346474508,27.278608566634443,20.911781393757114,25.574170853526816,51.38201843233079
2018-01-05,0.08777577486957384,11.22919721513324,18.651388920821947,15.005469701803264,30.167851928703207,26.97792695765707,21.053325287955307,24.82515431320163,53.499558173862034
2018-01-08,0.08531808049162018,11.122720287269987,18.87098305642442,15.002574340973219,29.813808334262454,26.726693493978114,21.3357655139093,24.665245239141388,53.279722744661285
2018-01-09,0.08607873705433129,11.025387591593176,18.5660954464562,15.000269079066536,29.536995624685765,27.47855091442724,20.98032973735949,23.950932185397125,51.474920154791064
2018-01-10,0.08557106111690384,11.01532322786332,18.301157433041784,14.998433713751771,29.236035363846387,27.085673344431115,20.64490397615847,25.622041016233847,51.34862531719103
2018-01-11,0.08573423112838359,10.967175591052008,18.208451176280477,14.996972504028184,29.41086768802403,26.86352852079684,20.945868976454967,25.189607326539978,49.33065191683463
2018-01-12,0.08363963481396795,10.883026988549135,17.968227634090724,14.99580920099419,29.09113381712759,26.640677939995424,23.683584780272437,24.355271279902794,54.89182200808237
2018-01-16,0.07987681614508974,11.06169905734718,17.839631135274296,14.994883084919056,28.786914150505577,26.313618675238395,23.577516456734415,23.91479191303014,55.3356455918101
2018-01-17,0.07944557628857352,10.96458767937595,17.644503238238563,14.994145805999146,28.515265083383525,26.33941072367897,23.17711810804131,23.854066540034257,54.135464984565104
2018-01-18,0.08392827064042377,10.874587533875404,17.94071695674707,14.993558866549726,29.015575001592122,26.76669119325971,22.91622421233376,23.205777368340744,54.017029436124446
2018-01-19,0.07713524313915669,11.039997579599437,17.77298038394639,14.99309161486725,28.642624214322616,26.84976010848949,22.57929175978802,22.59436929579742,52.19489238890963
2018-01-22,0.07745653858946389,10.993674531911326,17.634068228235392,14.992719647077264,29.185156920924552,26.481363638361117,22.3733293242794,22.777767709367414,50.048475750708256
2018-01-23,0.0685630623301748,10.896136362650074,17.505486797045844,14.992423534184786,28.8215430911716,26.310055062572985,21.98305984619617,22.225074213864275,48.310924208578115
2018-01-24,0.07562576146445305,10.834782576735257,20.571921060966663,14.992187808272254,28.481317814237556,26.256147799646758,22.07924746718004,23.268929987117108,55.71921420774871
2018-01-25,0.07483019211225106,11.407721859618304,24.84925941987585,14.992000155163351,28.324319727511885,26.175055171706656,21.69739247618337,24.573075316756363,54.0718397137988
2018-01-26,0.07869156265525416,11.358011745316366,23.90949368680836,14.991850771552924,27.966725243350623,25.9729657319673,21.389871722439175,23.805164676085976,52.55350353317524
2018-01-29,0.07871759133137897,11.445002798070524,23.128087375173415,14.991731853129236,27.814433454078664,25.876949670972426,21.769584600368056,23.638358621504636,50.95151714769891
2018-01-30,0.08863073734493765,11.33173080169314,22.33161690880277,14.99163718701663,27.996091544718155,25.54720089205031,23.078902887537435,23.60889466569749,51.54112130779709
2018-01-31,0.08849695465647951,11.664573116253887,21.632155105119622,15.033301694011616,27.814744218523927,26.02292809553047,23.346167630213557,24.934372037066463,78.33596725690543
2018-02-01,0.08781421847528265,11.563118788071879,21.00900315122018,15.024738553022614,27.663707900397604,25.70763302160481,22.944584577576652,24.1319910289171,81.0292359657875
2018-02-02,0.09206583929266585,11.487801862507702,20.49549673073777,15.017918343381563,27.43958945967013,25.404446203682195,22.93774920454735,25.02389026830449,80.76362212960532
2018-02-05,0.092030373720823,11.566915091717082,20.151680760376507,15.012486875999242,27.610075311188975,25.210633382556207,22.96177142957033,24.413492749415934,77.26110697926012
2018-02-06,0.09417000466078065,11.451596668315542,20.096551974294584,15.008161731681904,27.322974717511475,24.946949801603623,22.772681110879578,26.473937828498997,75.83675507290762
2018-02-07,0.09967234670495648,11.42409203882193,20.05754017836933,15.004717793753539,26.98135795690297,25.73734491939895,22.435245419151116,26.44467706136302,72.56394805013555
2018-02-08,0.09857446254245421,11.67906131495769,23.35027903833149,15.001975669407935,26.898884704768385,25.428957211524967,22.06935436962199,29.53890045939724,70.16459928006613
2018-02-09,0.0990595068376818,11.60188000366746,22.540091789043856,14.999792433113573,26.687606785493404,25.13581617227028,21.84792553874403,28.836391628542852,67.1497739664959
2018-02-12,0.10064358156550728,11.512013887424844,22.660982176446094,14.998054232825837,26.35306755810642,24.95045422067343,21.47328137333673,33.419034383090576,67.46826704904319
2018-02-13,0.09753453030943403,11.595041075684874,22.915093814031,14.996670388219664,27.26131322248929,24.67632795392001,21.137321741035063,31.549954480406857,64.86745790738678
2018-02-14,0.11249275749230846,11.4994818244628,24.11970021211878,14.995568682456724,27.17459737102794,24.600343421040424,20.788094452724376,29.923631174034828,62.538773009870596
2018-02-15,0.1129267523855237,12.538320978489239,24.89435109674327,14.9946916077612,27.774496402515858,24.313373054774008,20.7263892300549,31.278154905497825,59.900025562467754
2018-02-16,0.11283341493060686,12.414551541669631,23.94720027079988,14.993993372623416,29.261667743953602,24.176074675818526,20.406712534725973,30.34686778149176,57.389953255091385
2018-02-20,0.12560962345389493,12.275204951137821,23.069630877800734,14.993437516789097,28.884154486240295,25.702555976648657,20.11112714129082,28.95084529003348,55.15150927681187
2018-02-21,0.12554240245531778,13.045332819435428,23.355371459077265,14.992995011023677,28.526093145334737,25.38083773084551,21.107535222983405,27.639008903457604,53.848076518314656
2018-02-22,0.12444134849641142,12.889336221232156,22.737979391213663,14.992642743383234,28.32734882716554,25.26689040834124,21.49632532211374,26.560255186454672,52.14271047593454
2018-02-23,0.12405869499536235,12.736348541258346,22.194989149460596,14.992362313545843,28.03843745606766,25.813229329057226,22.08253608533307,27.226864206193703,50.21693536359707
2018-02-26,0.12398644153575485,12.598033175518283,21.79566395894042,14.992139072616773,28.26179919971708,25.48398446321609,21.97563979647721,26.901382557555337,48.19876345801301
2018-02-27,0.12519937937530584,12.460347140903847,21.201444796993073,14.991961358497027,27.992641785044253,25.292861808285714,21.613751860054183,25.94339728798316,46.29718982582159
2018-02-28,0.12507189337228858,12.687320512625025,21.166284945765074,15.025786138904692,27.68483327897901,25.018667990825122,21.246129572010624,26.3917611565644,45.07120703312698
2018-03-01,0.12757584130864155,12.539669896845684,21.52741512249034,15.01875266251738,27.330852755886326,24.859037776334723,20.896721488656425,28.506194042011362,43.38645995933209
2018-03-02,0.13207285990881945,12.655811554092406,20.92970112958224,15.013151282788675,27.19697797736384,24.791996912378806,20.83954304871058,27.975947434275803,41.99552094558202
2018-03-05,0.13148926269791364,13.003541720971548,20.36970364866614,15.008690789897619,27.437903492638693,25.03719580599767,20.50047373393658,26.809676402072974,40.364534956161215
2018-03-06,0.13602353271373288,12.863386225147606,19.87817413029575,15.005139050623649,31.08260745560408,24.9015547955005,22.554825715308716,28.262043711716714,38.83134874064693
2018-03-07,0.13659945913525934,13.056868101371027,19.816232999941494,15.00231107470655,30.68462783291758,24.670145210926616,22.969166931240483,26.989520361207312,38.10557543810217
2018-03-08,0.12919760421278303,12.990419644299083,19.606435157451926,15.000059473176456,30.28623896232068,24.436295250051497,22.594976147100734,29.35510851071613,36.94524514220289
2018-03-09,0.12836244902554825,12.895239442206162,20.469805366779326,14.99826683604932,30.345383288683333,24.168296010490057,22.448774361200716,29.746859299472124,35.78247700549882
2018-03-12,0.12672857819368621,12.749524614074407,21.216837179883424,14.996839647641005,30.10749867375734,23.901364068431874,22.183861076915623,33.27384313675444,34.75431978287531
2018-03-13,0.12779533708469776,12.616419510678801,20.685969662231315,14.995703432081111,31.05071455326561,23.7090204787371,22.330192985544407,32.139387485729806,34.35140258916746
2018-03-14,0.12315131460705367,12.530616780137226,20.233111091336106,14.994798882056239,30.685294595892277,24.13311968159943,21.977625877822494,31.110402606924072,33.13535237216234
2018-03-15,0.12381404853771266,12.391901412821838,19.913579657197786,14.994078772750223,30.37946518903185,23.89794433466388,21.661154923506814,29.560225740492342,33.41382985021503
2018-03-16,0.12348510487950923,12.34935259313205,19.818011523230016,14.993505502426581,30.266997889013574,24.3346176139041,21.292955216393782,28.18169665180611,33.472667313252366
2018-03-19,0.12242567248089982,12.263731798240233,19.5255912252525,14.993049132856893,29.91501623962065,24.125703744449993,21.11245344300014,28.778336760333175,32.30147938313066
2018-03-20,0.12295040615252566,12.171621427699012,19.36882355595313,14.992685828291096,30.664172952870953,24.11032929610874,21.732749503816116,27.610745769044648,31.92411542065908
2018-03-21,0.12417693601641888,12.095422916319917,19.830320142733015,14.992396612093069,30.485295049896475,23.886588991388233,22.501279132050247,28.911118190820815,31.080265637617774
2018-03-22,0.12045548398592289,12.105024727997103,19.60652610281184,14.992166376511406,30.430261914338775,23.62875001482667,22.19791604441124,31.510186183792175,30.806731454449032
2018-03-23,0.1293678045188148,12.0241369708574,19.784707228231305,14.991983094122094,30.053767714594407,23.38156341594238,21.888807975579248,30.947112382450975,30.04833098560702
2018-03-26,0.12915290470536925,12.667117507692671,19.698266946682004,14.991837189916005,30.7492368676037,23.586730441125084,21.556032865706044,32.27462339788555,29.485608069635198
2018-03-27,0.13082695032382324,12.554295580956994,19.54763291411137,14.991721041333626,30.377993070552648,23.45709494794834,21.192241161135396,30.713503099027438,28.89669191887553
2018-03-28,0.13607462987706598,12.6747431684705,19.555165903851538,14.991628580194188,30.963365018134922,23.296857438090353,20.85309621934538,29.312664672709005,30.725822385769625
2018-03-29,0.12137564826710434,12.976545453561181,19.15299617111614,15.025362749464692,30.862457049875037,23.260845153287597,21.144302038376292,29.076525657706497,29.709947392322704
2018-04-02,0.12906267238964236,12.825221307142852,19.061120434887385,15.018415464957949,30.761992446245255,23.04597732884598,20.967126247428123,28.06568939946904,29.31798466957624
2018-04-03,0.1304634417198139,13.206064621322643,18.90774293806704,17.19650300175054,31.38047065917533,23.252269388145784,20.72057291210749,32.14125484514733,29.7684726357501
2018-04-04,0.11935845638376616,13.176177494355388,18.705522975787147,16.770309217993088,34.060067311709616,23.022308169787436,20.76770749140398,30.681891114185774,28.87450275358584
2018-04-05,0.12203133527530663,13.026324431067806,19.567734765710693,16.423131426529075,33.707276395719184,22.808133933773178,22.538723613910616,29.172653111555313,28.15417761602148
2018-04-06,0.1232051216138104,13.073035634164366,20.746627757623838,16.141421995429294,33.43711445102208,22.647948033141653,24.9139666725118,27.81013414558666,28.375140639572702
2018-04-09,0.12343124203593717,12.9945045750238,20.311516918304438,15.913601538090077,33.52868826667001,22.43933742255625,24.44972146366447,30.025910698977697,27.812737029876306
2018-04-10,0.12390306534621542,12.863789275530566,19.936817341398957,15.729885619721726,33.481781411286384,22.435114034965736,24.033279165888175,30.933750370963857,27.005029872200456
2018-04-11,0.12229711563835559,12.75496133410286,20.85002814307831,15.582089521846575,33.07467446761413,22.393746764099973,23.701177895292254,34.4621640700674,27.06917385329179
2018-04-12,0.12927161977764345,12.899845485025072,20.44716339601846,15.463426102061852,33.18358864753848,22.234097405049027,23.29347407508381,34.240782829198835,26.433025890694605
2018-04-13,0.12609551891701035,13.229178678403017,21.02497153426902,15.368308677625189,32.753951197819624,22.05056496031539,22.88466362301084,32.32122182120516,25.708457798136045
2018-04-16,0.12016504395568776,13.120918225714268,20.472744589756104,15.292167172280063,32.39800815054372,21.91956301367522,22.510156972604683,30.65575329693514,26.305335481347377
2018-04-17,0.11987673892157659,12.970129961397154,20.182021647872407,15.231282349966877,34.79532854220473,23.113556821584186,22.127425649285716,30.92857280003585,25.671641903879323
2018-04-18,0.11553136950185794,12.81529198458436,19.825401638503234,15.18264022652456,34.42216781704047,22.960073728963934,21.75176518614673,29.41568448196507,25.086913369651064
2018-04-19,0.11461121435101909,12.684488580653058,21.708844149038104,15.143806797997964,35.14636151278317,22.99922838646897,21.44124173280805,32.27851001550265,24.39299636623234
2018-04-20,0.1160483350742208,12.568985636532009,21.312850015296803,15.112821973767977,34.68676162308875,22.839671985147813,21.09244932761766,30.59858145277362,27.62914582881483
2018-04-23,0.12030624075410164,12.585483046794012,20.713255263153158,15.088110905441756,35.116862888922675,22.942738769414973,22.75505873934096,29.049113973112217,30.01164732882064
2018-04-24,0.12163855351680877,12.757413821216065,20.4026036270197,15.068410600867075,34.65535011432168,22.936805226125642,24.00755940503575,27.73328096165638,29.022180844429922
2018-04-25,0.12296391444032433,12.720673476313488,20.248146894161703,15.052709671079707,35.19433520499498,23.019844706806623,23.859087681526574,27.808568697797128,28.885541881483025
2018-04-26,0.12337627951732717,12.737970004179974,19.784696256685105,15.040199172205762,34.778791360090565,23.177797325503786,25.255461655335385,26.70618543046952,27.96687470672912
2018-04-27,0.12256741068313384,12.62984637771712,19.509927856907627,15.03023270049785,34.47393017668445,23.020968300060876,24.79141308644854,25.634988824280335,27.67210930686967
2018-04-30,0.12228087035499755,12.505359889565122,20.94918084365754,15.022294127982072,34.118835165234536,23.791635206849858,24.35686772660056,24.72070137836606,28.209996403562602
